201652.00,3737.6051488,12225.6457400,1,12,1.5,42.65,-32.65,,65
201652.10,3737.6051503,12225.6457396,1,12,1.5,42.65,-32.65,,6
201652.20,3737.6051537,12225.6457386,1,12,1.5,42.65,-32.65,,6
201652.30,3737.6051563,12225.6457380,1,12,1.5,42.65,-32.65,,6
201652.40,3737.6051575,12225.6457379,1,12,1.5,42.65,-32.65,,6
201652.50,3737.6051577,12225.6457380,1,12,1.5,42.65,-32.65,,6
201652.60,3737.6051552,12225.6457387,1,12,1.5,42.65,-32.65,,6
201652.70,3737.6051531,12225.6457391,1,12,1.5,42.65,-32.65,,6
201652.80,3737.6051520,12225.6457393,1,12,1.5,42.65,-32.65,,63
201652.90,3737.6051514,12225.6457394,1,12,1.5,42.65,-32.65,,62
201653.00,3737.6051510,12225.6457395,1,12,1.5,42.65,-32.65,,6
201653.10,3737.6051510,12225.6457395,1,12,1.5,42.65,-32.65,,6
201653.20,3737.6051511,12225.6457395,1,12,1.5,42.65,-32.65,,6
201653.30,3737.6051510,12225.6457395,1,12,1.5,42.65,-32.65,,6
201653.40,3737.6051510,12225.6457394,1,12,1.5,42.65,-32.65,,6
201653.50,3737.6051513,12225.6457393,1,12,1.5,42.65,-32.65,,6
201653.60,3737.6051522,12225.6457391,1,12,1.5,42.65,-32.65,,6
201653.70,3737.6051534,12225.6457387,1,12,1.5,42.65,-32.65,,6
201653.80,3737.6051549,12225.6457381,1,12,1.5,42.65,-32.65,,6
201653.90,3737.6051568,12225.6457374,1,12,1.5,42.65,-32.65,,66
201654.00,3737.6051588,12225.6457366,1,12,1.5,42.65,-32.65,,65
201654.10,3737.6051609,12225.6457359,1,12,1.5,42.65,-32.65,,62
201654.20,3737.6051625,12225.6457353,1,12,1.6,42.65,-32.65,,66
201654.30,3737.6051637,12225.6457350,1,12,1.6,42.65,-32.65,,67
201654.40,3737.6051648,12225.6457349,1,12,1.6,42.65,-32.65,,60
201654.50,3737.6051655,12225.6457349,1,12,1.7,42.65,-32.65,,6
201654.60,3737.6051659,12225.6457347,1,12,1.7,42.65,-32.65,,6
201654.70,3737.6051660,12225.6457344,1,12,1.7,42.65,-32.65,,65
201654.80,3737.6051659,12225.6457342,1,12,1.8,42.65,-32.65,,69
201654.90,3737.6051658,12225.6457341,1,12,1.8,42.65,-32.65,,6
201655.00,3737.6051655,12225.6457342,1,11,1.8,42.65,-32.65,,6
201655.10,3737.6051653,12225.6457343,1,12,1.8,42.65,-32.65,,6
201655.20,3737.6051652,12225.6457343,1,12,1.8,42.65,-32.65,,68
201655.30,3737.6051652,12225.6457343,1,12,1.7,42.65,-32.65,,66
201655.40,3737.6051652,12225.6457343,1,12,1.7,42.65,-32.65,,61
201655.50,3737.6051652,12225.6457343,1,12,1.7,42.65,-32.65,,60
201655.60,3737.6051652,12225.6457343,1,12,1.6,42.65,-32.65,,62
201655.70,3737.6051652,12225.6457343,1,12,1.6,42.65,-32.65,,63
201655.80,3737.6051652,12225.6457343,1,12,1.6,42.65,-32.65,,6
201655.90,3737.6051652,12225.6457343,1,12,1.5,42.65,-32.65,,6
201656.00,3737.6051652,12225.6457343,1,12,1.5,42.65,-32.65,,64
201656.10,3737.6051652,12225.6457343,1,12,1.5,42.65,-32.65,,65
201656.20,3737.6051652,12225.6457343,1,12,1.6,42.65,-32.65,,65
201656.30,3737.6051651,12225.6457343,1,12,1.6,42.65,-32.65,,67
201656.40,3737.6051651,12225.6457343,1,12,1.6,42.65,-32.65,,60
201656.50,3737.6051651,12225.6457343,1,12,1.7,42.65,-32.65,,60
201656.60,3737.6051651,12225.6457343,1,12,1.7,42.65,-32.65,,63
201656.70,3737.6051652,12225.6457343,1,12,1.7,42.65,-32.65,,61
201656.80,3737.6051652,12225.6457343,1,12,1.8,42.65,-32.65,,61
201656.90,3737.6051652,12225.6457343,1,12,1.8,42.65,-32.65,,60
201657.00,3737.6051652,12225.6457343,1,11,1.8,42.65,-32.65,,6
201657.10,3737.6051652,12225.6457343,1,11,1.8,42.65,-32.65,,6
201657.20,3737.6051651,12225.6457343,1,11,1.8,42.65,-32.65,,6
201657.30,3737.6051651,12225.6457343,1,11,1.8,42.65,-32.65,,6
201657.40,3737.6051651,12225.6457343,1,11,1.8,42.65,-32.65,,6
201657.50,3737.6051651,12225.6457343,1,11,1.8,42.65,-32.65,,6
201657.60,3737.6051651,12225.6457343,1,11,1.8,42.65,-32.65,,6
201657.70,3737.6051652,12225.6457343,1,11,1.8,42.65,-32.65,,6
201657.80,3737.6051652,12225.6457343,1,11,1.8,42.65,-32.65,,63
201657.90,3737.6051651,12225.6457343,1,11,1.8,42.65,-32.65,,61
201658.00,3737.6051651,12225.6457343,1,11,1.8,42.65,-32.65,,67
201658.10,3737.6051652,12225.6457343,1,12,1.8,42.65,-32.65,,66
201658.20,3737.6051652,12225.6457344,1,12,1.8,42.65,-32.65,,62
201658.30,3737.6051651,12225.6457344,1,12,1.7,42.65,-32.65,,6
201658.40,3737.6051652,12225.6457344,1,12,1.7,42.65,-32.65,,6
201658.50,3737.6051652,12225.6457344,1,12,1.7,42.65,-32.65,,6
201658.60,3737.6051651,12225.6457344,1,12,1.6,42.65,-32.65,,6
201658.70,3737.6051651,12225.6457343,1,12,1.6,42.65,-32.65,,6
201658.80,3737.6051652,12225.6457344,1,12,1.6,42.65,-32.65,,66
201658.90,3737.6051652,12225.6457344,1,12,1.5,42.65,-32.65,,64
201659.00,3737.6051652,12225.6457344,1,12,1.5,42.65,-32.65,,6
201659.10,3737.6051651,12225.6457343,1,12,1.5,42.65,-32.65,,69
201659.20,3737.6051651,12225.6457343,1,12,1.5,42.65,-32.65,,6
201659.30,3737.6051651,12225.6457343,1,12,1.5,42.65,-32.65,,6
201659.40,3737.6051651,12225.6457344,1,12,1.5,42.65,-32.65,,6
201659.50,3737.6051651,12225.6457344,1,12,1.5,42.65,-32.65,,6
201659.60,3737.6051651,12225.6457343,1,12,1.5,42.65,-32.65,,6
201659.70,3737.6051651,12225.6457342,1,12,1.5,42.65,-32.65,,6
201659.80,3737.6051652,12225.6457342,1,12,1.5,42.65,-32.65,,62
201659.90,3737.6051653,12225.6457343,1,12,1.5,42.65,-32.65,,63
201700.00,3737.6051655,12225.6457344,1,12,1.5,42.65,-32.65,,66
201700.10,3737.6051657,12225.6457344,1,12,1.5,42.65,-32.65,,65
201700.20,3737.6051658,12225.6457344,1,12,1.5,42.65,-32.65,,69
201700.30,3737.6051660,12225.6457344,1,12,1.5,42.65,-32.65,,63
