195329.00,3720.0499537,12154.0145819,1,14,0.6,25.25,-32.64,,66
195329.10,3720.0499533,12154.0145820,1,14,0.6,25.25,-32.64,,69
195329.20,3720.0499525,12154.0145821,1,14,0.6,25.25,-32.64,,6
195329.30,3720.0499519,12154.0145822,1,14,0.6,25.24,-32.64,,60
195329.40,3720.0499517,12154.0145823,1,14,0.6,25.24,-32.64,,68
195329.50,3720.0499516,12154.0145823,1,14,0.7,25.24,-32.64,,69
195329.60,3720.0499522,12154.0145822,1,14,0.7,25.25,-32.64,,6
195329.70,3720.0499526,12154.0145821,1,14,0.7,25.25,-32.64,,6
195329.80,3720.0499529,12154.0145820,1,14,0.7,25.25,-32.64,,6
195329.90,3720.0499530,12154.0145820,1,14,0.7,25.25,-32.64,,63
195330.00,3720.0499531,12154.0145820,1,14,0.7,25.25,-32.64,,63
195330.10,3720.0499532,12154.0145819,1,14,0.7,25.25,-32.64,,6
195330.20,3720.0499532,12154.0145819,1,14,0.7,25.25,-32.64,,68
195330.30,3720.0499533,12154.0145819,1,14,0.7,25.25,-32.64,,68
195330.40,3720.0499532,12154.0145819,1,14,0.7,25.25,-32.64,,6
195330.50,3720.0499532,12154.0145820,1,14,0.7,25.25,-32.64,,65
195330.60,3720.0499530,12154.0145820,1,14,0.7,25.25,-32.64,,64
195330.70,3720.0499528,12154.0145820,1,14,0.8,25.25,-32.64,,63
195330.80,3720.0499525,12154.0145821,1,14,0.8,25.25,-32.64,,60
195330.90,3720.0499522,12154.0145822,1,14,0.8,25.24,-32.64,,64
195331.00,3720.0499518,12154.0145822,1,14,0.8,25.24,-32.64,,65
195331.10,3720.0499515,12154.0145823,1,14,0.8,25.24,-32.64,,68
195331.20,3720.0499511,12154.0145824,1,14,0.8,25.24,-32.64,,68
195331.30,3720.0499508,12154.0145825,1,14,0.8,25.24,-32.64,,60
195331.40,3720.0499506,12154.0145825,1,14,0.8,25.24,-32.64,,69
195331.50,3720.0499503,12154.0145826,1,14,0.9,25.23,-32.64,,68
195331.60,3720.0499501,12154.0145826,1,14,0.9,25.23,-32.64,,69
195331.70,3720.0499500,12154.0145827,1,14,0.9,25.23,-32.64,,68
195331.80,3720.0499499,12154.0145827,1,14,0.9,25.23,-32.64,,66
195331.90,3720.0499498,12154.0145827,1,14,0.9,25.23,-32.64,,66
195332.00,3720.0499498,12154.0145827,1,14,1.0,25.23,-32.64,,64
195332.10,3720.0499498,12154.0145827,1,14,1.0,25.23,-32.64,,65
195332.20,3720.0499498,12154.0145827,1,14,1.0,25.23,-32.64,,66
195332.30,3720.0499498,12154.0145827,1,14,1.0,25.23,-32.64,,67
195332.40,3720.0499498,12154.0145827,1,14,1.0,25.23,-32.64,,60
195332.50,3720.0499498,12154.0145827,1,14,1.0,25.23,-32.64,,61
195332.60,3720.0499498,12154.0145827,1,14,1.0,25.23,-32.64,,62
195332.70,3720.0499498,12154.0145827,1,14,1.0,25.23,-32.64,,63
195332.80,3720.0499498,12154.0145827,1,14,1.0,25.23,-32.64,,6
195332.90,3720.0499498,12154.0145827,1,14,1.0,25.23,-32.64,,6
195333.00,3720.0499498,12154.0145827,1,14,1.0,25.23,-32.64,,65
195333.10,3720.0499498,12154.0145827,1,14,1.0,25.23,-32.64,,64
195333.20,3720.0499498,12154.0145827,1,14,1.0,25.23,-32.64,,67
195333.30,3720.0499499,12154.0145827,1,14,1.0,25.23,-32.64,,67
195333.40,3720.0499499,12154.0145827,1,14,1.0,25.23,-32.64,,60
195333.50,3720.0499499,12154.0145827,1,14,1.0,25.23,-32.64,,61
195333.60,3720.0499499,12154.0145827,1,14,1.0,25.23,-32.64,,62
195333.70,3720.0499499,12154.0145827,1,14,1.0,25.23,-32.64,,63
195333.80,3720.0499499,12154.0145827,1,14,1.0,25.23,-32.64,,6
195333.90,3720.0499499,12154.0145827,1,14,1.0,25.23,-32.64,,6
195334.00,3720.0499499,12154.0145827,1,14,1.0,25.23,-32.64,,63
195334.10,3720.0499499,12154.0145827,1,14,0.9,25.23,-32.64,,6
195334.20,3720.0499499,12154.0145827,1,14,0.9,25.23,-32.64,,69
195334.30,3720.0499499,12154.0145827,1,14,0.9,25.23,-32.64,,68
195334.40,3720.0499499,12154.0145827,1,14,0.9,25.23,-32.64,,6
195334.50,3720.0499499,12154.0145827,1,14,0.9,25.23,-32.64,,6
195334.60,3720.0499499,12154.0145827,1,14,0.9,25.23,-32.64,,6
195334.70,3720.0499500,12154.0145827,1,14,0.9,25.23,-32.64,,6
195334.80,3720.0499500,12154.0145827,1,14,0.9,25.23,-32.64,,62
195334.90,3720.0499500,12154.0145827,1,14,0.9,25.23,-32.64,,63
195335.00,3720.0499500,12154.0145827,1,14,0.9,25.23,-32.64,,6
195335.10,3720.0499500,12154.0145827,1,14,0.9,25.23,-32.64,,6
195335.20,3720.0499501,12154.0145827,1,14,0.9,25.23,-32.64,,68
195335.30,3720.0499501,12154.0145827,1,14,0.9,25.23,-32.64,,69
195335.40,3720.0499501,12154.0145827,1,14,0.9,25.23,-32.64,,6
195335.50,3720.0499501,12154.0145827,1,14,0.9,25.23,-32.64,,6
195335.60,3720.0499501,12154.0145827,1,14,0.9,25.23,-32.64,,6
195335.70,3720.0499501,12154.0145826,1,14,0.9,25.23,-32.64,,6
195335.80,3720.0499501,12154.0145826,1,14,0.9,25.23,-32.64,,63
195335.90,3720.0499501,12154.0145826,1,14,0.9,25.23,-32.64,,62
195336.00,3720.0499502,12154.0145826,1,14,0.9,25.23,-32.64,,6
195336.10,3720.0499502,12154.0145827,1,14,0.9,25.23,-32.64,,6
195336.20,3720.0499503,12154.0145828,1,14,0.9,25.23,-32.64,,66
195336.30,3720.0499503,12154.0145828,1,14,0.9,25.23,-32.64,,67
195336.40,3720.0499504,12154.0145829,1,14,0.9,25.23,-32.64,,66
195336.50,3720.0499504,12154.0145830,1,14,0.9,25.23,-32.64,,6
195336.60,3720.0499504,12154.0145830,1,14,0.9,25.23,-32.64,,6
195336.70,3720.0499504,12154.0145829,1,14,0.9,25.23,-32.64,,65
195336.80,3720.0499505,12154.0145829,1,14,0.9,25.23,-32.64,,6
195336.90,3720.0499508,12154.0145828,1,14,0.9,25.23,-32.64,,66
195337.00,3720.0499511,12154.0145828,1,14,0.9,25.23,-32.64,,66
195337.10,3720.0499516,12154.0145834,1,14,0.9,25.23,-32.64,,6
195337.20,3720.0499518,12154.0145843,1,14,0.9,25.23,-32.64,,60
195337.30,3720.0499515,12154.0145846,1,14,0.9,25.23,-32.64,,69
195337.40,3720.0499509,12154.0145842,1,14,0.9,25.23,-32.64,,67
195337.50,3720.0499507,12154.0145841,1,14,0.9,25.23,-32.64,,6
195337.60,3720.0499510,12154.0145844,1,14,0.9,25.23,-32.64,,6
195337.70,3720.0499512,12154.0145845,1,14,0.9,25.23,-32.64,,69
195337.80,3720.0499512,12154.0145844,1,14,0.9,25.23,-32.64,,67
195337.90,3720.0499514,12154.0145843,1,14,0.9,25.23,-32.64,,67
195338.00,3720.0499515,12154.0145843,1,14,0.9,25.23,-32.64,,60
195338.10,3720.0499516,12154.0145840,1,14,0.9,25.23,-32.64,,61
195338.20,3720.0499517,12154.0145838,1,14,0.9,25.23,-32.64,,6
195338.30,3720.0499519,12154.0145841,1,14,0.9,25.23,-32.64,,6
195338.40,3720.0499519,12154.0145842,1,14,0.9,25.23,-32.64,,69
195338.50,3720.0499518,12154.0145842,1,14,0.9,25.23,-32.64,,69
195338.60,3720.0499518,12154.0145842,1,14,0.9,25.23,-32.64,,6
195338.70,3720.0499519,12154.0145843,1,14,0.9,25.23,-32.64,,6
195338.80,3720.0499521,12154.0145844,1,14,0.9,25.23,-32.64,,68
195338.90,3720.0499521,12154.0145843,1,14,0.9,25.23,-32.64,,6
195339.00,3720.0499522,12154.0145843,1,14,0.9,25.23,-32.64,,65
195339.10,3720.0499522,12154.0145843,1,14,0.9,25.23,-32.64,,64
195339.20,3720.0499523,12154.0145843,1,14,0.9,25.23,-32.64,,66
195339.30,3720.0499523,12154.0145844,1,14,0.9,25.23,-32.64,,60
195339.40,3720.0499524,12154.0145844,1,14,0.9,25.23,-32.64,,60
195339.50,3720.0499524,12154.0145844,1,14,0.9,25.23,-32.64,,61
195339.60,3720.0499524,12154.0145844,1,14,0.9,25.23,-32.64,,62
195339.70,3720.0499524,12154.0145843,1,14,0.9,25.23,-32.64,,64
195339.80,3720.0499524,12154.0145842,1,14,0.9,25.23,-32.64,,6
195339.90,3720.0499524,12154.0145841,1,14,0.9,25.23,-32.64,,68
195340.00,3720.0499524,12154.0145842,1,14,0.9,25.23,-32.64,,6
195340.10,3720.0499525,12154.0145846,1,14,0.9,25.23,-32.64,,68
195340.20,3720.0499525,12154.0145848,1,14,0.9,25.23,-32.64,,65
