221452.00,3723.7482661,12206.1789951,1,05,90.3,26.74,-32.65,,5
221452.10,3723.7482378,12206.1790806,1,05,84.1,26.92,-32.65,,53
221452.20,3723.7481745,12206.1792714,1,05,78.0,27.31,-32.65,,5
221452.30,3723.7481236,12206.1794254,1,05,71.8,27.62,-32.65,,5
221452.40,3723.7481049,12206.1794815,1,05,65.6,27.74,-32.65,,53
221452.50,3723.7481033,12206.1794864,1,05,59.5,27.75,-32.65,,54
221452.60,3723.7481034,12206.1794862,1,05,53.3,27.75,-32.65,,5
221452.70,3723.7481034,12206.1794862,1,05,47.2,27.75,-32.65,,5
221452.80,3723.7480937,12206.1795191,1,05,41.0,27.81,-32.65,,50
221452.90,3723.7480739,12206.1795864,1,05,34.8,27.95,-32.65,,5
221453.00,3723.7480521,12206.1796613,1,02,28.7,28.10,-32.65,,54
221453.10,3723.7480291,12206.1797399,1,02,27.0,28.25,-32.65,,51
221453.20,3723.7480064,12206.1798152,1,02,25.3,28.41,-32.65,,53
221453.30,3723.7479961,12206.1798484,1,02,23.6,28.47,-32.65,,53
221453.40,3723.7479964,12206.1798480,1,02,21.9,28.47,-32.65,,58
221453.50,3723.7479965,12206.1798478,1,02,20.2,28.47,-32.65,,55
221453.60,3723.7479965,12206.1798477,1,02,18.5,28.47,-32.65,,55
221453.70,3723.7479965,12206.1798477,1,02,16.8,28.47,-32.65,,57
221453.80,3723.7479964,12206.1798478,1,02,15.2,28.47,-32.65,,5
221453.90,3723.7479965,12206.1798477,1,02,13.5,28.47,-32.65,,51
221454.00,3723.7479966,12206.1798473,1,00,11.8,28.47,-32.65,,55
221454.10,3723.7479969,12206.1798469,1,05,19.6,28.47,-32.65,,53
221454.20,3723.7479972,12206.1798463,1,05,27.5,28.47,-32.65,,5
221454.30,3723.7479975,12206.1798457,1,05,35.3,28.47,-32.65,,5
221454.40,3723.7479978,12206.1798453,1,05,43.2,28.47,-32.65,,54
221454.50,3723.7479979,12206.1798451,1,05,51.0,28.47,-32.65,,57
221454.60,3723.7479979,12206.1798451,1,05,58.9,28.47,-32.65,,54
221454.70,3723.7479978,12206.1798452,1,05,66.7,28.47,-32.65,,54
221454.80,3723.7479977,12206.1798454,1,05,74.6,28.47,-32.65,,50
221454.90,3723.7479974,12206.1798462,1,05,82.4,28.47,-32.65,,5
221455.00,3723.7479969,12206.1798474,1,05,90.3,28.47,-32.65,,5
221455.10,3723.7479964,12206.1798489,1,10,81.3,28.47,-32.65,,51
221455.20,3723.7479958,12206.1798505,1,10,72.3,28.48,-32.65,,5
221455.30,3723.7479952,12206.1798520,1,10,63.3,28.48,-32.65,,57
221455.40,3723.7479948,12206.1798531,1,10,54.3,28.48,-32.65,,5
221455.50,3723.7479945,12206.1798539,1,10,45.3,28.48,-32.65,,5
221455.60,3723.7479944,12206.1798543,1,10,36.2,28.48,-32.65,,51
221455.70,3723.7479942,12206.1798547,1,10,27.2,28.48,-32.65,,52
221455.80,3723.7479940,12206.1798551,1,10,18.2,28.48,-32.65,,54
221455.90,3723.7479937,12206.1798559,1,10,9.2,28.49,-32.65,,6
221456.00,3723.7479932,12206.1798572,1,10,0.2,28.49,-32.65,,63
221456.10,3723.7479923,12206.1798594,1,10,0.3,28.49,-32.65,,6
